,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,baseWork
597,ref-mek.7.1.2.199-ref-mek.7.1.2.206,ref-sifra.1.3.23-ref-sifra.1.3.31,286632,286671,46858,46864,ref-mek.7.1.2.199,ref-mek.7.1.2.206,803,844,123,130,ref-sifra.1.3.23,ref-sifra.1.3.31,עשרה אמרת דיו לבא מן הדין להיות כנדון ,עשר יום אלא דיו לבא מן הדין להיות כנדון ,ref-mek
598,ref-mek.7.1.2.199-ref-mek.7.1.2.206,ref-sifra.1.3.23-ref-sifra.1.3.31,286632,286671,46858,46864,ref-mek.7.1.2.199,ref-mek.7.1.2.206,803,844,123,130,ref-sifra.1.3.23,ref-sifra.1.3.31,עשרה אמרת דיו לבא מן הדין להיות כנדון ,עשר יום אלא דיו לבא מן הדין להיות כנדון ,ref-sifra
599,ref-mek.7.1.2.201-ref-mek.7.1.2.207,ref-sifra.6.01-02.4.49-ref-sifra.6.01-02.4.55,286642,286674,46860,46865,ref-mek.7.1.2.201,ref-mek.7.1.2.207,315085,315120,46757,46762,ref-sifra.6.1-02.4.49,ref-sifra.6.1-02.4.55,דיו לבא מן הדין להיות כנדון מה ,דיו לבא מן הדין להיות כנידון ממה ,ref-mek
600,ref-mek.7.1.2.201-ref-mek.7.1.2.207,ref-sifra.6.01-02.4.102-ref-sifra.6.01-02.4.108,286642,286674,46860,46865,ref-mek.7.1.2.201,ref-mek.7.1.2.207,315371,315404,46805,46810,ref-sifra.6.1-02.4.102,ref-sifra.6.1-02.4.108,דיו לבא מן הדין להיות כנדון מה ,דיו לבא מן הדין להיות כנידון מה ,ref-mek
601,ref-mek.7.1.2.201-ref-mek.7.1.2.207,ref-sifra.6.01-02.4.49-ref-sifra.6.01-02.4.55,286642,286674,46860,46865,ref-mek.7.1.2.201,ref-mek.7.1.2.207,315085,315120,46757,46762,ref-sifra.6.1-02.4.49,ref-sifra.6.1-02.4.55,דיו לבא מן הדין להיות כנדון מה ,דיו לבא מן הדין להיות כנידון ממה ,ref-sifra
602,ref-mek.7.1.2.201-ref-mek.7.1.2.207,ref-sifra.6.01-02.4.102-ref-sifra.6.01-02.4.108,286642,286674,46860,46865,ref-mek.7.1.2.201,ref-mek.7.1.2.207,315371,315404,46805,46810,ref-sifra.6.1-02.4.102,ref-sifra.6.1-02.4.108,דיו לבא מן הדין להיות כנדון מה ,דיו לבא מן הדין להיות כנידון מה ,ref-sifra
603,ref-mek.7.1.2.263-ref-mek.7.1.2.277,ref-sifra.13.05-07.2.6-ref-sifra.13.05-07.2.17,286948,287030,46907,46921,ref-mek.7.1.2.263,ref-mek.7.1.2.277,637106,637169,96863,96873,ref-sifra.13.5-07.2.6,ref-sifra.13.5-07.2.17,ולא יטול לו כלים לבית המרחץ ולא יסמוך לו במותניו כיון שעלה במעלה ולא יטלנו ,שלא יטול אחריך בלונטיא ולא יטול לפניך כלים במרחץ דבר אחר לא ,ref-mek
604,ref-mek.7.1.2.356-ref-mek.7.1.2.363,ref-sifra.13.05-07.2.21-ref-sifra.13.05-07.3.12,287457,287501,46985,46992,ref-mek.7.1.2.356,ref-mek.7.1.2.363,637185,637309,96877,96902,ref-sifra.13.5-07.2.21,ref-sifra.13.5-07.3.12,כשכיר כתושב מה שכיר עובד ביום ואינו עובד ,עבד בו אין אתה עובד עבודת עבד אבל עובד אתה בבן חורין עבודת עבד כשכיר מה שכיר ביומו תתן שכרו אף זה ביומו תתן שכרו כתושב כ,ref-sifra
605,ref-mek.7.1.2.356-ref-mek.7.1.2.371,ref-sifra.13.05-07.2.21-ref-sifra.13.05-07.3.14,287457,287543,46985,46999,ref-mek.7.1.2.356,ref-mek.7.1.2.371,637185,637318,96877,96904,ref-sifra.13.5-07.2.21,ref-sifra.13.5-07.3.14,כשכיר כתושב מה שכיר עובד ביום ואינו עובד בלילה אף עבד עברי עובד ביום ואינו עובד ,עבד בו אין אתה עובד עבודת עבד אבל עובד אתה בבן חורין עבודת עבד כשכיר מה שכיר ביומו תתן שכרו אף זה ביומו תתן שכרו כתושב כתושב מה ,ref-mek
606,ref-mek.7.1.2.499-ref-mek.7.1.2.516,ref-sifra.13.02-03.6.20-ref-sifra.13.02-03.6.35,288191,288299,47091,47106,ref-mek.7.1.2.499,ref-mek.7.1.2.516,622221,622316,94470,94484,ref-sifra.13.2-03.6.20,ref-sifra.13.2-03.6.35,תצא כצאת העבדים לא תצא בראשי איברים כדרך שהכנענים יוצאים או לא תצא בשנים וביובל כדרך שהעבדים יוצאים ,מוציא עבדים שביעית שמשמטת כספים אינו דין שתוציא עבדים תלמוד לומר בשנת היובל הזאת זו מוציאה ,ref-mek
607,ref-mek.7.1.3.25-ref-mek.7.1.3.43,ref-sifra.3.05-07.1.19-ref-sifra.3.05-07.1.27,289165,289254,47221,47233,ref-mek.7.1.3.25,ref-mek.7.1.3.43,109873,109912,15899,15906,ref-sifra.3.5-07.1.19,ref-sifra.3.5-07.1.27,לו אשה הרי כנענית אמורה הא_מה_תלמוד_לומר אם בעל אשה הוא בבת_ישראל_הכתוב_מדבר ויצאה אשתו ,לו אשה אוציא את שאמרה לו אשה שאין אשה ,ref-mek
608,ref-mek.7.1.3.25-ref-mek.7.1.3.43,ref-sifra.3.05-07.1.19-ref-sifra.3.05-07.1.27,289165,289254,47221,47233,ref-mek.7.1.3.25,ref-mek.7.1.3.43,109873,109912,15899,15906,ref-sifra.3.5-07.1.19,ref-sifra.3.5-07.1.27,לו אשה הרי כנענית אמורה הא_מה_תלמוד_לומר אם בעל אשה הוא בבת_ישראל_הכתוב_מדבר ויצאה אשתו ,לו אשה אוציא את שאמרה לו אשה שאין אשה ,ref-sifra
609,ref-mek.7.2.1.160-ref-mek.7.2.1.178,ref-sifra.13.06-00.3.84-ref-sifra.13.06-00.3.97,290366,290460,47403,47419,ref-mek.7.2.1.160,ref-mek.7.2.1.178,639383,639449,97259,97270,ref-sifra.13.6-00.3.84,ref-sifra.13.6-00.3.97,מן העבד ישראלית מן העבד מנין_תלמוד_לומר מהם תקנו עבד ואמה הקיש עבד לאמה ואמה לעבד מה אמה ,מנין_תלמוד_לומר מהם תקנו עבד ואמה עבד ואמה הוקש עבד לאמה מה אמה ,ref-mek
610,ref-mek.7.2.1.165-ref-mek.7.2.1.178,ref-sifra.13.06-00.3.84-ref-sifra.13.06-00.3.97,290392,290460,47408,47419,ref-mek.7.2.1.165,ref-mek.7.2.1.178,639383,639449,97259,97270,ref-sifra.13.6-00.3.84,ref-sifra.13.6-00.3.97,מנין_תלמוד_לומר מהם תקנו עבד ואמה הקיש עבד לאמה ואמה לעבד מה אמה ,מנין_תלמוד_לומר מהם תקנו עבד ואמה עבד ואמה הוקש עבד לאמה מה אמה ,ref-sifra
611,ref-mek.7.2.1.170-ref-mek.7.2.1.177,ref-sifra.13.06-00.3.102-ref-sifra.13.06-00.3.110,290417,290456,47411,47418,ref-mek.7.2.1.170,ref-mek.7.2.1.177,639467,639506,97274,97281,ref-sifra.13.6-00.3.102,ref-sifra.13.6-00.3.110,עבד ואמה הקיש עבד לאמה ואמה לעבד מה ,עבד אין לו קדושין הוקש עבד לאמה מה אמה ,ref-mek
612,ref-mek.7.2.3.10-ref-mek.7.2.3.21,ref-sifra.13.02-02.5.21-ref-sifra.13.02-02.5.33,291577,291637,47594,47603,ref-mek.7.2.3.10,ref-mek.7.2.3.21,620748,620811,94230,94241,ref-sifra.13.2-02.5.21,ref-sifra.13.2-02.5.33,אומר בנמכר בבית דין על גנבתו הכתוב מדבר אבל כאן אינו נרצע ,אמור אם במכרוהו בית דין הרי אמור הא אין הכתוב מדבר אלא בנרצע ,ref-mek
613,ref-mek.7.2.3.10-ref-mek.7.2.3.21,ref-sifra.13.02-02.5.21-ref-sifra.13.02-02.5.33,291577,291637,47594,47603,ref-mek.7.2.3.10,ref-mek.7.2.3.21,620748,620811,94230,94241,ref-sifra.13.2-02.5.21,ref-sifra.13.2-02.5.33,אומר בנמכר בבית דין על גנבתו הכתוב מדבר אבל כאן אינו נרצע ,אמור אם במכרוהו בית דין הרי אמור הא אין הכתוב מדבר אלא בנרצע ,ref-sifra
614,ref-mek.7.2.3.156-ref-mek.7.2.3.163,ref-sifra.3.03-00.8.14-ref-sifra.3.03-00.8.27,292335,292373,47704,47711,ref-mek.7.2.3.156,ref-mek.7.2.3.163,98684,98765,14194,14207,ref-sifra.3.3-00.8.14,ref-sifra.3.3-00.8.27,ונאמר להלן אזנו מה להלן בימין אף כאן ,ונאמר להלן אצבעו מה אצבעו אמורה להלן הימנית המיומנת שבימין אף אצבעו אמורה כאן ,ref-mek
615,ref-mek.7.2.3.156-ref-mek.7.2.3.163,ref-sifra.10.02-03.11.19-ref-sifra.10.02-03.11.32,292335,292373,47704,47711,ref-mek.7.2.3.156,ref-mek.7.2.3.163,437037,437120,66505,66518,ref-sifra.10.2-03.11.19,ref-sifra.10.2-03.11.32,ונאמר להלן אזנו מה להלן בימין אף כאן ,ונאמר להלן אצבעו מה אצבעו האמור להלן הימנית המיומנת שבימין אף אצבעו האמור כאן ,ref-mek
616,ref-mek.7.2.3.156-ref-mek.7.2.3.164,ref-sifra.3.03-00.8.14-ref-sifra.3.03-00.8.27,292335,292380,47704,47712,ref-mek.7.2.3.156,ref-mek.7.2.3.164,98684,98765,14194,14207,ref-sifra.3.3-00.8.14,ref-sifra.3.3-00.8.27,ונאמר להלן אזנו מה להלן בימין אף כאן בימין ,ונאמר להלן אצבעו מה אצבעו אמורה להלן הימנית המיומנת שבימין אף אצבעו אמורה כאן ,ref-sifra
617,ref-mek.7.2.3.156-ref-mek.7.2.3.164,ref-sifra.10.02-03.11.19-ref-sifra.10.02-03.11.32,292335,292380,47704,47712,ref-mek.7.2.3.156,ref-mek.7.2.3.164,437037,437120,66505,66518,ref-sifra.10.2-03.11.19,ref-sifra.10.2-03.11.32,ונאמר להלן אזנו מה להלן בימין אף כאן בימין ,ונאמר להלן אצבעו מה אצבעו האמור להלן הימנית המיומנת שבימין אף אצבעו האמור כאן ,ref-sifra
618,ref-mek.7.2.3.156-ref-mek.7.2.3.166,ref-sifra.8.03-03.8.22-ref-sifra.8.03-03.9.2,292335,292388,47704,47714,ref-mek.7.2.3.156,ref-mek.7.2.3.166,377844,377882,57140,57145,ref-sifra.8.3-03.8.22,ref-sifra.8.3-03.9.2,ונאמר להלן אזנו מה להלן בימין אף כאן בימין אזנו מן ,האמורה להלן המיומנת שבימין והזה מן ,ref-mek
619,ref-mek.7.2.3.324-ref-mek.7.2.3.344,ref-sifra.13.05-07.2.18-ref-sifra.13.05-07.2.31,293194,293312,47850,47867,ref-mek.7.2.3.324,ref-mek.7.2.3.344,637170,637232,96874,96887,ref-sifra.13.5-07.2.18,ref-sifra.13.5-07.2.31,ועובד הבן נרצע שריבה הכתוב יציאתו אינו_דין_שיהא עובדו ועובד הבן תלמוד לומר ועבדו אותו הוא עובד ואינו עובד הבן ,תעבוד בו עבודת עבד בו אין אתה עובד עבודת עבד אבל עובד אתה בבן ,ref-sifra
620,ref-mek.7.3.1.355-ref-mek.7.3.1.371,ref-sifra.11.02-05.3.25-ref-sifra.11.02-05.4.2,295242,295339,48165,48180,ref-mek.7.3.1.355,ref-mek.7.3.1.371,497738,497881,75885,75909,ref-sifra.11.2-05.3.25,ref-sifra.11.2-05.4.2,בכסף ומנין אף בשטר תלמוד לומר והלכה והיתה מקיש הוויה להליכה מה הליכתה בשטר אף הוויתה בשטר ,בשטר אף כאן בשטר אין_לי_אלא כסף בחציה ובשטר בכולה מנין אף שטר בחציה תלמוד_לומר_או חופשה לא נתן לה מה בכסף בחציה אף שטר בחציה בקרת תהיה ,ref-mek
621,ref-mek.7.3.2.336-ref-mek.7.3.2.345,ref-sifra.5.03-00.2.30-ref-sifra.5.03-00.2.46,297705,297764,48552,48561,ref-mek.7.3.2.336,ref-mek.7.3.2.345,268204,268314,39631,39645,ref-sifra.5.3-00.2.30,ref-sifra.5.3-00.2.46,ימות החמה בימות הגשמים ולא של ימות הגשמים בימות החמה ,בימות החמה ובימות הגשמים מנין_לרבות_שאר ימים ושאר נחלים שמושכים בימות הגשמים ואין מושכים בימות החמה ,ref-mek
622,ref-mek.7.3.2.417-ref-mek.7.3.2.427,ref-sifra.11.04-12.4.113-ref-sifra.11.04-12.5.22,298115,298176,48617,48627,ref-mek.7.3.2.417,ref-mek.7.3.2.427,524346,524462,79993,80006,ref-sifra.11.4-12.4.113,ref-sifra.11.4-12.5.22,שאר אביך שאר אמך כסותה כמשמעו עונתה אלו מזונות שנאמר ויענך ,לענין שאמרנו הוספה ה עונם ישאו עונש_שמענו_אזהרה_לא_שמענו_תלמוד_לומר_ערות אחות אביך_לא_תגלה שאר אביך  ערות אחות אמך ,ref-mek
623,ref-mek.7.3.2.417-ref-mek.7.3.2.427,ref-sifra.11.04-12.4.113-ref-sifra.11.04-12.5.22,298115,298176,48617,48627,ref-mek.7.3.2.417,ref-mek.7.3.2.427,524346,524462,79993,80006,ref-sifra.11.4-12.4.113,ref-sifra.11.4-12.5.22,שאר אביך שאר אמך כסותה כמשמעו עונתה אלו מזונות שנאמר ויענך ,לענין שאמרנו הוספה ה עונם ישאו עונש_שמענו_אזהרה_לא_שמענו_תלמוד_לומר_ערות אחות אביך_לא_תגלה שאר אביך  ערות אחות אמך ,ref-sifra
624,ref-mek.7.4.1.30-ref-mek.7.4.1.56,ref-sifra.12.14-20.1.64-ref-sifra.12.14-20.1.74,299650,299765,48865,48881,ref-mek.7.4.1.30,ref-mek.7.4.1.56,610411,610456,92761,92770,ref-sifra.12.14-20.1.64,ref-sifra.12.14-20.1.74,כל נפשו מכה איש_אין_לי_אלא שהכה את איש הכה את_האשה_ואת_הקטן מנין_תלמוד_לומר ואיש כי יכה כל נפש אדם להביא את שהכה ,כי יכה כל נפש עד שיכה כל נפשו להביא את שהכה ,ref-mek
625,ref-mek.7.4.1.32-ref-mek.7.4.1.56,ref-sifra.12.14-20.1.64-ref-sifra.12.14-20.1.74,299658,299765,48867,48881,ref-mek.7.4.1.32,ref-mek.7.4.1.56,610411,610456,92761,92770,ref-sifra.12.14-20.1.64,ref-sifra.12.14-20.1.74,מכה איש_אין_לי_אלא שהכה את איש הכה את_האשה_ואת_הקטן מנין_תלמוד_לומר ואיש כי יכה כל נפש אדם להביא את שהכה ,כי יכה כל נפש עד שיכה כל נפשו להביא את שהכה ,ref-sifra
626,ref-mek.7.4.1.32-ref-mek.7.4.1.65,ref-sifra.12.14-20.1.1-ref-sifra.12.14-20.1.43,299658,299803,48867,48884,ref-mek.7.4.1.32,ref-mek.7.4.1.65,610123,610309,92721,92744,ref-sifra.12.14-20.1.1,ref-sifra.12.14-20.1.43,מכה איש_אין_לי_אלא שהכה את איש הכה את_האשה_ואת_הקטן מנין_תלמוד_לומר ואיש כי יכה כל נפש אדם להביא את שהכה את_האשה_ואת_הקטן אין_לי_אלא_איש ואשה ,ואיש כי יכה אין_לי_אלא_איש מכה אשה מכה מנין_תלמוד_לומר מכה בין_איש_בין_אשה אין_לי_אלא שהכה את האיש הכה את האשה מנין ואת הקטן מנין_תלמוד_לומר כי יכה נפש בין_איש_בין_אשה_בין_קטן יכול ,ref-mek
627,ref-mek.7.4.1.32-ref-mek.7.4.1.65,ref-sifra.12.14-20.1.1-ref-sifra.12.14-20.1.36,299658,299803,48867,48884,ref-mek.7.4.1.32,ref-mek.7.4.1.65,610123,610280,92721,92742,ref-sifra.12.14-20.1.1,ref-sifra.12.14-20.1.36,מכה איש_אין_לי_אלא שהכה את איש הכה את_האשה_ואת_הקטן מנין_תלמוד_לומר ואיש כי יכה כל נפש אדם להביא את שהכה את_האשה_ואת_הקטן אין_לי_אלא_איש ואשה ,ואיש כי יכה אין_לי_אלא_איש מכה אשה מכה מנין_תלמוד_לומר מכה בין_איש_בין_אשה אין_לי_אלא שהכה את האיש הכה את האשה מנין ואת הקטן מנין_תלמוד_לומר כי יכה נפש ,ref-sifra
628,ref-mek.7.4.1.88-ref-mek.7.4.1.100,ref-sifra.12.14-20.1.25-ref-sifra.12.14-20.1.36,299920,299981,48900,48910,ref-mek.7.4.1.88,ref-mek.7.4.1.100,610225,610280,92734,92742,ref-sifra.12.14-20.1.25,ref-sifra.12.14-20.1.36,מכה איש שומעני להוציא את הקטן תלמוד לומר ואיש כי יכה כל נפש ,הכה את האשה מנין ואת הקטן מנין_תלמוד_לומר כי יכה נפש ,ref-sifra
629,ref-mek.7.4.1.121-ref-mek.7.4.1.129,ref-sifra.11.04-10.8.25-ref-sifra.11.04-10.8.31,300083,300140,48925,48933,ref-mek.7.4.1.121,ref-mek.7.4.1.129,514956,514997,78532,78538,ref-sifra.11.4-10.8.25,ref-sifra.11.4-10.8.31,מות יומת בהתריית עדים אתה אומר בהתריית עדים או_אינו_אלא ,מות יומת בחנק אתה אומר בחנק או_אינו_אלא ,ref-mek
630,ref-mek.7.4.1.121-ref-mek.7.4.1.129,ref-sifra.11.04-10.8.25-ref-sifra.11.04-10.8.31,300083,300140,48925,48933,ref-mek.7.4.1.121,ref-mek.7.4.1.129,514956,514997,78532,78538,ref-sifra.11.4-10.8.25,ref-sifra.11.4-10.8.31,מות יומת בהתריית עדים אתה אומר בהתריית עדים או_אינו_אלא ,מות יומת בחנק אתה אומר בחנק או_אינו_אלא ,ref-sifra
631,ref-mek.7.4.1.149-ref-mek.7.4.1.157,ref-sifra.11.04-10.8.25-ref-sifra.11.04-10.8.31,300227,300276,48945,48951,ref-mek.7.4.1.149,ref-mek.7.4.1.157,514956,514997,78532,78538,ref-sifra.11.4-10.8.25,ref-sifra.11.4-10.8.31,מות יומת בבית דין אתה אומר בבית דין או_אינו_אלא ,מות יומת בחנק אתה אומר בחנק או_אינו_אלא ,ref-mek
632,ref-mek.7.4.1.149-ref-mek.7.4.1.157,ref-sifra.11.04-10.8.25-ref-sifra.11.04-10.8.31,300227,300276,48945,48951,ref-mek.7.4.1.149,ref-mek.7.4.1.157,514956,514997,78532,78538,ref-sifra.11.4-10.8.25,ref-sifra.11.4-10.8.31,מות יומת בבית דין אתה אומר בבית דין או_אינו_אלא ,מות יומת בחנק אתה אומר בחנק או_אינו_אלא ,ref-sifra
633,ref-mek.7.4.1.174-ref-mek.7.4.1.194,ref-sifra.12.14-00.5.16-ref-sifra.12.14-00.5.28,300344,300440,48960,48973,ref-mek.7.4.1.174,ref-mek.7.4.1.194,608672,608741,92494,92505,ref-sifra.12.14-00.5.16,ref-sifra.12.14-00.5.28,מות יומת בבית דין מות יומת בסיף אתה אומר בסייף או_אינו_אלא בחנק הרי_אתה_דן_נאמר_כאן מות יומת ,מיתה שנאמר מחלליה מות יומת אבל לא היו יודעין באיזה מיתה יומת שנאמר ,ref-mek
634,ref-mek.7.4.1.178-ref-mek.7.4.1.184,ref-sifra.11.04-10.8.25-ref-sifra.11.04-10.8.31,300363,300405,48963,48969,ref-mek.7.4.1.178,ref-mek.7.4.1.184,514956,514997,78532,78538,ref-sifra.11.4-10.8.25,ref-sifra.11.4-10.8.31,מות יומת בסיף אתה אומר בסייף או_אינו_אלא ,מות יומת בחנק אתה אומר בחנק או_אינו_אלא ,ref-mek
635,ref-mek.7.4.1.178-ref-mek.7.4.1.199,ref-sifra.12.14-00.5.16-ref-sifra.12.14-00.5.28,300363,300468,48963,48978,ref-mek.7.4.1.178,ref-mek.7.4.1.199,608672,608741,92494,92505,ref-sifra.12.14-00.5.16,ref-sifra.12.14-00.5.28,מות יומת בסיף אתה אומר בסייף או_אינו_אלא בחנק הרי_אתה_דן_נאמר_כאן מות יומת ונאמר להלן בנואף מות יומת ,מיתה שנאמר מחלליה מות יומת אבל לא היו יודעין באיזה מיתה יומת שנאמר ,ref-sifra
636,ref-mek.7.4.1.193-ref-mek.7.4.1.204,ref-sifra.12.03-03.11.72-ref-sifra.12.03-03.11.89,300432,300490,48972,48983,ref-mek.7.4.1.193,ref-mek.7.4.1.204,546028,546119,83267,83280,ref-sifra.12.3-03.11.72,ref-sifra.12.3-03.11.89,מות יומת ונאמר להלן בנואף מות יומת מה להלן בסייף אף כאן ,במיתה ר'_יהודה_אומר_נאמר_כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן מיתה אף כאן מיתה ,ref-mek
