lemma,pointer_in_volume,provenance
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-2,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-3,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-4,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-5,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-6,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-7,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-8,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-9,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-10,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-11,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-12,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-13,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-14,Babylonia 
 ,Vol-4-I_F-Iranian-Females-Mamay-15,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-16,Syria 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-17,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-18,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-19,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-20,Babylonia 
 MamayMamay,Vol-4-I_F-Iranian-Females-Mamay-21,Babylonia 
 محمودMaḥmūd,Vol-4-A_M-Arabic-Males-Maḥmūd-1,Arab. Pen. 
 محمودMaḥmūd,Vol-4-A_M-Arabic-Males-Maḥmūd-2,Arab. Pen. 
 ΜαμεύςMameus,Vol-1-G_M-Mameus-1,[Palestine?] 
 מעןMaʿn,Vol-4-S-H_M-Semitic-Hebrew-Males-Maʿn-1,Palmyra 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-1,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-2,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-3,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-4,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-5,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-6,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-7,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-8,[Palestine?] 
 מנאMana,Vol-2-S-H_M-Semitic-Hebrew-Males-Mana-9,[Palestine?] 
 ΜαναηλοςManaelus,Vol-1-S-G_M-Manaelus-1,[Palestine?] 
 ΜαναηλοςManaelus,Vol-1-S-G_M-Manaelus-2,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-1,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-2,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-3,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-4,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-5,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-6,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-7,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-8,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-9,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-10,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-11,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-12,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-13,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-14,[Palestine?] 
 מנשהManaseh,Vol-1-B_M-Manaseh-15,[Palestine?] 
 מנשהManaseh,Vol-2-B_M-Biblical-Males-Manaseh-1,[Palestine?] 
 מנשהManaseh,Vol-2-B_M-Biblical-Males-Manaseh-2,[Palestine?] 
 מנשהManaseh,Vol-2-B_M-Biblical-Males-Manaseh-3,[Palestine?] 
 מנשהManaseh,Vol-2-B_M-Biblical-Males-Manaseh-4,[Palestine?] 
 מנשהManaseh,Vol-2-B_M-Biblical-Males-Manaseh-5,[Palestine?] 
 מנשהManaseh,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Manaseh-1,[Palestine?] 
 מנשהManaseh,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Manaseh-2,[Palestine?] 
 מנשהManaseh,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Manaseh-3,[Palestine?] 
 מנשהManaseh,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Manaseh-4,[Palestine?] 
 מנשהManaseh,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Manaseh-5,[Palestine?] 
 מנשהManaseh,Vol-3-B_M-Biblical-Males-Manaseh-1,Egypt 
 מנשהManaseh,Vol-3-B_M-Biblical-Males-Manaseh-2,Asia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-1,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-2,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-3,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-4,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-5,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-6,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-7,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-8,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-9,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-10,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-11,Babylonia 
 מנשהManaseh,Vol-4-B_M-Biblical-Males-Manaseh-12,Arab. Pen. 
 ManavazManavaz,Vol-4-I_M-Iranian-Males-Manavaz-1,Babylonia 
 ManavazManavaz,Vol-4-I_M-Iranian-Males-Manavaz-2,Babylonia 
 منذرMandhar,Vol-4-A_M-Arabic-Males-Mandhar-1,Arab. Pen. 
 ΜανδρῶνοςMandronus,Vol-1-G_M-Mandronus-1,[Palestine?] 
 ManiacusManiacus,Vol-3-L_M-Latin-Males-Maniacus-1,Rome 
 ManiacusManiacus,Vol-3-L_M-Latin-Males-Maniacus-2,Asia 
 מנירManir,Vol-2-S-H_M-Semitic-Hebrew-Males-Manir-1,[Palestine?] 
 ΜάνλιοςManlius,Vol-2-G_M-Greek-Males-Manlius-1,[Palestine?] 
 ΜανναῖοςMannaius,Vol-1-G_M-Mannaius-1,[Palestine?] 
 ΜανναῖοςMannaius,Vol-1-G_M-Mannaius-2,[Palestine?] 
 ManninaMannina,Vol-3-L_F-Latin-Females-Mannina-1,Italy 
 ManniusMannius,Vol-3-L_M-Latin-Males-Mannius-1,Rome 
 ManniusMannius,Vol-3-L_M-Latin-Males-Mannius-2,Asia 
 ManniusMannius,Vol-3-L_M-Latin-Males-Mannius-3,Asia 
 מנוחManoaḥ,Vol-4-B_M-Biblical-Males-Manoaḥ-1,Babylonia 
 ΜανουνManun,Vol-1-S-G_M-Manun-1,[Palestine?] 
 ManvazManvaz,Vol-1-P_M-Manvaz-1,[Palestine?] 
 ManvazManvaz,Vol-1-P_M-Manvaz-2,[Palestine?] 
 ManvazManvaz,Vol-1-P_M-Manvaz-3,[Palestine?] 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-1,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-2,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-3,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-4,Mede 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-5,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-6,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-7,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-8,Babylonia 
 מניומיManyumi,Vol-4-S-H_M-Semitic-Hebrew-Males-Manyumi-9,Babylonia 
 מעורתMaʿoret,Vol-4-S-H_F-Semitic-Hebrew-Females-Maʿoret-1,Babylonia 
 MapalicaMapalica,Vol-3-L_F-Latin-Females-Mapalica-1,Rome 
 MapiusMapius,Vol-3-L_M-Latin-Males-Mapius-1,Asia 
 מקיMaqi,Vol-4-S-H_M-Semitic-Hebrew-Males-Maqi-1,Palmyra 
 מקימוMaqimo,Vol-3-S-H_M-Semitic-Hebrew-Males-Maqimo-1,North Africa/Palmyra 
 MarūīMarūī,Vol-4-I_M-Iranian-Males-Marūī-1,Arab. Pen. 
 MarūīMarūī,Vol-4-I_M-Iranian-Males-Marūī-2,Babylonia 
 מראMara,Vol-1-S-H_F-Mara-1,[Palestine?] 
 מראMara,Vol-1-S-H_F-Mara-2,[Palestine?] 
 מראMara,Vol-1-S-H_F-Mara-3,[Palestine?] 
 מראMara,Vol-1-S-H_F-Mara-4,[Palestine?] 
 מראMara,Vol-1-S-H_F-Mara-5,[Palestine?] 
 מראMara,Vol-1-S-H_F-Mara-6,[Palestine?] 
 מראMara,Vol-1-S-H_F-Mara-7,[Palestine?] 
 מראMara,Vol-2-S-H_F-Semitic-Hebrew-Females-Mara-1,[Palestine?] 
 מראMara,Vol-2-S-H_F-Semitic-Hebrew-Females-Mara-2,[Palestine?] 
 מראMara,Vol-2-Vol-1-ADD-S-H_F-Semitic-Greek-Females-Mara-1,[Palestine?] 
 מראMara,Vol-2-Vol-1-ADD-S-H_F-Semitic-Greek-Females-Mara-2,[Palestine?] 
 מראMara,Vol-3-S-H_F-Semitic-Hebrew-Females-Mara-1,Rome 
 מראMara,Vol-3-S-H_F-Semitic-Hebrew-Females-Mara-2,Rome 
 מראMara,Vol-3-S-H_F-Semitic-Hebrew-Females-Mara-3,Cyrenaica 
 مرحبMarḥab,Vol-4-A_M-Arabic-Males-Marḥab-1,Arab. Pen. 
 מרבהMarabba,Vol-4-S-H_M-Semitic-Hebrew-Males-Marabba-1,Babylonia 
 MaraniusMaranius,Vol-3-L_M-Latin-Males-Maranius-1,Rome 
 ΜάραθοςMarathus,Vol-2-G_M-Greek-Males-Marathus-1,[Palestine?] 
 MarcelinaMarcelina,Vol-2-L_F-Latin-Female-Marcelina-1,[Palestine?] 
 MarcelinaMarcelina,Vol-2-L_F-Latin-Female-Marcelina-2,[Palestine?] 
 MarcelinusMarcelinus,Vol-2-L_M-Latin-Males-Marcelinus-1,[Palestine?] 
 MarcelinusMarcelinus,Vol-3-L_M-Latin-Males-Marcelinus-1,Egypt 
 MarcellaMarcella,Vol-2-L_F-Latin-Female-Marcella-1,[Palestine?] 
 MarcellaMarcella,Vol-3-L_F-Latin-Females-Marcella-1,Rome 
 MarcellaMarcella,Vol-3-L_F-Latin-Females-Marcella-2,Rome 
 MarcellaMarcella,Vol-3-L_F-Latin-Females-Marcella-3,Rome 
 MarcellaMarcella,Vol-3-L_F-Latin-Females-Marcella-4,Rome 
 MarcellaMarcella,Vol-3-L_F-Latin-Females-Marcella-5,Rome 
 MarcellaMarcella,Vol-3-L_F-Latin-Females-Marcella-6,Rome 
 MarcelliniaMarcellinia,Vol-3-L_F-Latin-Females-Marcellinia-1,Italy 
 MarcellusMarcellus,Vol-2-L_M-Latin-Males-Marcellus-1,[Palestine?] 
 MarcellusMarcellus,Vol-2-L_M-Latin-Males-Marcellus-2,[Palestine?] 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-1,Rome 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-2,Rome 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-3,Italy 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-4,Italy 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-5,Italy 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-6,Italy 
 MarcellusMarcellus,Vol-3-L_M-Latin-Males-Marcellus-7,Italy 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-1,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-2,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-3,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-4,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-5,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-6,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-7,Greece 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-8,Asia 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-9,Rome 
 MarciaMarcia,Vol-3-L_F-Latin-Females-Marcia-10,Italy 
 MarcianaMarciana,Vol-2-L_F-Latin-Female-Marciana-1,[Palestine?] 
 MarcianaMarciana,Vol-2-L_F-Latin-Female-Marciana-2,[Palestine?] 
 MarcianaMarciana,Vol-3-L_F-Latin-Females-Marciana-1,Rome 
 MarcianaMarciana,Vol-3-L_F-Latin-Females-Marciana-2,Rome 
 MarcianaMarciana,Vol-3-L_F-Latin-Females-Marciana-3,Asia 
 MarcianaMarciana,Vol-3-L_F-Latin-Females-Marciana-4,Italy / Asia 
 MarcianusMarcianus,Vol-3-L_M-Latin-Males-Marcianus-1,Italy 
 MarcianusMarcianus,Vol-3-L_M-Latin-Males-Marcianus-2,Asia 
 MarcusMarcus,Vol-1-L_M-Marcus-1,[Palestine?] 
 MarcusMarcus,Vol-1-L_M-Marcus-2,[Palestine?] 
 MarcusMarcus,Vol-1-L_M-Marcus-3,[Palestine?] 
 MarcusMarcus,Vol-1-L_M-Marcus-4,[Palestine?] 
 MarcusMarcus,Vol-1-L_M-Marcus-5,[Palestine?] 
 MarcusMarcus,Vol-2-L_M-Latin-Males-Marcus-1,[Palestine?] 
 MarcusMarcus,Vol-2-L_M-Latin-Males-Marcus-2,[Palestine?] 
 MarcusMarcus,Vol-2-L_M-Latin-Males-Marcus-3,[Palestine?] 
 MarcusMarcus,Vol-2-L_M-Latin-Males-Marcus-4,[Palestine?] 
 MarcusMarcus,Vol-2-Vol-1-ADD-L_M-Latin-Males-Marcus-1,[Palestine?] 
 MarcusMarcus,Vol-2-Vol-1-ADD-L_M-Latin-Males-Marcus-2,[Palestine?] 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-1,Sicily 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-2,Egypt 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-3,Asia? 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-4,Egypt 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-5,Egypt 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-6,Rome 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-7,Italy 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-8,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-9,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-10,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-11,Rome 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-12,Rome 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-13,Rome 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-14,Rome 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-15,Italy 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-16,Greece 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-17,Rome 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-18,Greece 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-19,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-20,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-21,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-22,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-23,Asia / Egypt 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-24,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-25,Asia / Sicily 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-26,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-27,Asia / Greece 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-28,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-29,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-30,Cyrenaica 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-31,Cyrenaica 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-32,Cyrenaica 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-33,Cyrenaica 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-34,Cyrenaica 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-35,North Africa 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-36,Pannonia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-37,Pannonia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-38,Greece 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-39,Greece 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-40,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-41,Asia 
 MarcusMarcus,Vol-3-L_M-Latin-Males-Marcus-42,Asia 
 MardasMardas,Vol-4-I_M-Iranian-Males-Mardas-1,Arab. Pen. 
 מרפכהMarfaka,Vol-2-S-H_M-Semitic-Hebrew-Males-Marfaka-1,[Palestine?] 
 מרפלניאMarfalinah,Vol-2-S-H_M-Semitic-Hebrew-Males-Marfalinah-1,[Palestine?] 
 ΜαργαλοςMargalus,Vol-1-S-G_M-Margalus-1,[Palestine?] 
 MargaritaMargarita,Vol-3-L_F-Latin-Females-Margarita-1,Rome 
 MargaritaMargarita,Vol-3-L_F-Latin-Females-Margarita-2,Rome 
 MargaritaMargarita,Vol-3-L_F-Latin-Females-Margarita-3,North Africa 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-1,[Palestine?] 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-2,[Palestine?] 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-3,[Palestine?] 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-4,[Palestine?] 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-5,[Palestine?] 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-6,[Palestine?] 
 מריMari,Vol-2-S-H_M-Semitic-Hebrew-Males-Mari-7,[Palestine?] 
 מריMari,Vol-2-Vol-1-ADD-P_M-Persian-Males-Mari-1,[Palestine?] 
 מריMari,Vol-3-S-H_M-Semitic-Hebrew-Males-Mari-1,Egypt 
 מריMari,Vol-3-S-H_M-Semitic-Hebrew-Males-Mari-2,Italy 
 מריMari,Vol-3-S-H_M-Semitic-Hebrew-Males-Mari-3,Egypt 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-1,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-2,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-3,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-4,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-5,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-6,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-7,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-8,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-9,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-10,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-11,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-12,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-13,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-14,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-15,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-16,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-17,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-18,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-19,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-20,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-21,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-22,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-23,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-24,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-25,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-26,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-27,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-28,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-29,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-30,Babylonia 
 מריMari,Vol-4-S-H_M-Semitic-Hebrew-Males-Mari-31,Babylonia? 
 מריםMariam,Vol-1-B_F-Mariam-1,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-2,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-3,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-4,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-5,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-6,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-7,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-8,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-9,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-10,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-11,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-12,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-13,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-14,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-15,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-16,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-17,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-18,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-19,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-20,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-21,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-22,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-23,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-24,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-25,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-26,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-27,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-28,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-29,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-30,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-31,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-32,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-33,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-34,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-35,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-36,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-37,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-38,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-39,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-40,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-41,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-42,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-43,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-44,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-45,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-46,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-47,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-48,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-49,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-50,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-51,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-52,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-53,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-54,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-55,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-56,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-57,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-58,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-59,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-60,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-61,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-62,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-63,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-64,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-65,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-66,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-67,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-68,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-69,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-70,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-71,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-72,[Palestine?] 
 מריםMariam,Vol-1-B_F-Mariam-73,[Palestine?] 
