person:nym,person:lemma_en,person:lemma_ancient,person:orthography,person:sex,person:hebrew,person:greek,person:checkme,person:id,person:pointer_in_volume,name:id,name:form,name:language_type,name:gender_type
 Calinicus-Καλίνικος,Calinicus,Καλίνικος,Καλλίνικος,M,,,,Vol-3-G_M-d8e49449-person,Vol-3-G_M-Greek-Males-Calinicus-2,name-Calinicus-d1e378246,Calinicus-Καλίνικος,G,M 
 Callaius-Καλλαῖος,Callaius,Καλλαῖος,,M,,,—,Vol-1-G_M-d2e11037-person,Vol-1-G_M-Callaius-1,name-Callaius-d1e238608,Callaius-Καλλαῖος,G,M 
 Calleus-Καλλεύς,Calleus,Καλλεύς,–,M,,,,Vol-3-G_M-d8e49500-person,Vol-3-G_M-Greek-Males-Calleus-1,name-Calleus-d1e532120,Calleus-Καλλεύς,G,M 
 Callias-Καλλίας,Callias,Καλλίας,Καλλί[ας],M,,,,Vol-2-G_M-d8e10779-person,Vol-2-G_M-Greek-Males-Callias-1,name-Callias-d1e378387,Callias-Καλλίας,G,M 
 Callicarpus-Καλλίκαρπος,Callicarpus,Καλλίκαρπος,Καλλικάρπου,M,,,,Vol-3-G_M-d8e49547-person,Vol-3-G_M-Greek-Males-Callicarpus-1,name-Callicarpus-d1e532173,Callicarpus-Καλλίκαρπος,G,M 
 Calliclea-Καλλίκλεια,Calliclea,Καλλίκλεια,–,F,,,,Vol-3-G_F-d8e13045-person,Vol-3-G_F-Greek-Females-Calliclea-1,name-Calliclea-d1e500682,Calliclea-Καλλίκλεια,G,F 
 Callicles-Καλλικλῆς,Callicles,Καλλικλῆς,–,M,,,,Vol-3-G_M-d8e49592-person,Vol-3-G_M-Greek-Males-Callicles-1,name-Callicles-d1e532223,Callicles-Καλλικλῆς,G,M 
 Callimachus-Καλλίμαχος,Callimachus,Καλλίμαχος,Χαλιμάχῳ,M,,,,Vol-3-G_M-d8e49639-person,Vol-3-G_M-Greek-Males-Callimachus-1,name-Callimachus-d1e532276,Callimachus-Καλλίμαχος,G,M 
 Callimorphus-Καλλίμορφος,Callimorphus,Καλλίμορφος,–,M,,,,Vol-3-G_M-d8e49703-person,Vol-3-G_M-Greek-Males-Callimorphus-1,name-Callimorphus-d1e532332,Callimorphus-Καλλίμορφος,G,M 
 Callinice-Καλλινίκη,Callinice,Καλλινίκη,קלניק,F,,,,Vol-2-G_F-d8e2656-person,Vol-2-G_F-Greek-Females-Callinice-1,name-Callinice-d1e364564,Callinice-Καλλινίκη,G,F 
 Calliope-Καλλιόπη,Calliope,Καλλιόπη,Καλιόπη /Καλιόπης,F,,,,Vol-2-G_F-d8e2705-person,Vol-2-G_F-Greek-Females-Calliope-1,name-Calliope-d1e364615,Calliope-Καλλιόπη,G,F 
 Calliope-Καλλιόπη,Calliope,Καλλιόπη,Καλλιόπης,F,,,,Vol-2-G_F-d8e2756-person,Vol-2-G_F-Greek-Females-Calliope-2,name-Calliope-d1e364615,Calliope-Καλλιόπη,G,F 
 Calliope-Καλλίοπη,Calliope,Καλλίοπη,–,F,,,,Vol-3-G_F-d8e13095-person,Vol-3-G_F-Greek-Females-Calliope-1,name-Calliope-d1e500738,Calliope-Καλλίοπη,G,F 
 Callis-Κάλλις,Callis,Κάλλις,Κάλλι[ς],M,,,,Vol-3-G_M-d8e49747-person,Vol-3-G_M-Greek-Males-Callis-1,name-Callis-d1e532383,Callis-Κάλλις,G,M 
 Callis-Κάλλις,Callis,Κάλλις,–,M,,,,Vol-3-G_M-d8e49790-person,Vol-3-G_M-Greek-Males-Callis-2,name-Callis-d1e532383,Callis-Κάλλις,G,M 
 Calliste-Καλλίστη,Calliste,Καλλίστη,Callistes,F,,,,Vol-3-G_F-d8e13148-person,Vol-3-G_F-Greek-Females-Calliste-1,name-Calliste-d1e500791,Calliste-Καλλίστη,G,F 
 Callisthenes-Καλλισθένης,Callisthenes,Καλλισθένης,Καλλισθένους,M,,,,Vol-3-G_M-d8e49842-person,Vol-3-G_M-Greek-Males-Callisthenes-1,name-Callisthenes-d1e532484,Callisthenes-Καλλισθένης,G,M 
 Callisthenes-Καλλισθένης,Callisthenes,Καλλισθένης,Καλλισθένους,M,,,,Vol-3-G_M-d8e49871-person,Vol-3-G_M-Greek-Males-Callisthenes-2,name-Callisthenes-d1e532484,Callisthenes-Καλλισθένης,G,M 
 Callistratus-Καλλίστρατος,Callistratus,Καλλίστρατος,Καλλίστρα[τ]ος,M,,,,Vol-3-G_M-d8e50006-person,Vol-3-G_M-Greek-Males-Callistratus-1,name-Callistratus-d1e532671,Callistratus-Καλλίστρατος,G,M 
 Callistratus-Καλλίστρατος,Callistratus,Καλλίστρατος,Καλλιστράτου,M,,,,Vol-3-G_M-d8e50056-person,Vol-3-G_M-Greek-Males-Callistratus-2,name-Callistratus-d1e532671,Callistratus-Καλλίστρατος,G,M 
 Callistus-Κάλλιστος,Callistus,Κάλλιστος,Καλλίστου,M,,,,Vol-3-G_M-d8e49914-person,Vol-3-G_M-Greek-Males-Callistus-1,name-Callistus-d1e532576,Callistus-Κάλλιστος,G,M 
 Callistus-Κάλλιστος,Callistus,Κάλλιστος,–,M,,,,Vol-3-G_M-d8e49961-person,Vol-3-G_M-Greek-Males-Callistus-2,name-Callistus-d1e532576,Callistus-Κάλλιστος,G,M 
 Callitrope-Καλλιτρόπη,Callitrope,Καλλιτρόπη,Καλλίτροπος,F,,,,Vol-2-G_F-d8e2812-person,Vol-2-G_F-Greek-Females-Callitrope-1,name-Callitrope-d1e364717,Callitrope-Καλλιτρόπη,G,F 
 Callo-Καλλώ,Callo,Καλλώ,Κα[λλ]ώ,F,,,,Vol-3-G_F-d8e13201-person,Vol-3-G_F-Greek-Females-Callo-1,name-Callo-d1e500848,Callo-Καλλώ,G,F 
 Calpurnius-Calpurnius,Calpurnius,Calpurnius,Καλπούρνι,M,,,,Vol-2-L_M-d8e1959-person,Vol-2-L_M-Latin-Males-Calpurnius-1,name-Calpurnius-d1e399771,Calpurnius-Calpurnius,L,M 
 Calvilius-Calvilius,Calvilius,Calvilius,–,M,,,,Vol-3-L_M-d8e10755-person,Vol-3-L_M-Latin-Males-Calvilius-1,name-Calvilius-d1e575639,Calvilius-Calvilius,L,M 
 Calypso-Καλυψώ,Calypso,Καλυψώ,Kalypso,F,,,,Vol-3-G_F-d8e13258-person,Vol-3-G_F-Greek-Females-Calypso-1,name-Calypso-d1e500904,Calypso-Καλυψώ,G,F 
 Candida-Candida,Candida,Candida,Κάνδιδα,F,,,,Vol-2-L_F-d8e279-person,Vol-2-L_F-Latin-Female-Candida-1,name-Candida-d1e392705,Candida-Candida,L,F 
 Candida-Candida,Candida,Candida,Κανδιδά,F,,,,Vol-3-L_F-d8e4728-person,Vol-3-L_F-Latin-Females-Candida-1,name-Candida-d1e392705,Candida-Candida,L,F 
 Candidus-Candidus,Candidus,Candidus,Κανδ[έ]δας,M,,,,Vol-2-L_M-d8e2008-person,Vol-2-L_M-Latin-Males-Candidus-1,name-Candidus-d1e399822,Candidus-Candidus,L,M 
 Candidus-Candidus,Candidus,Candidus,Κανδιδος,M,,,,Vol-2-Vol-1-ADD-L_M-d8e267-person,Vol-2-Vol-1-ADD-L_M-Latin-Males-Candidus-1,name-Candidus-d1e399822,Candidus-Candidus,L,M 
 Candidus-Candidus,Candidus,Candidus,Κάνδιδος,M,,,,Vol-3-L_M-d8e10800-person,Vol-3-L_M-Latin-Males-Candidus-1,name-Candidus-d1e399822,Candidus-Candidus,L,M 
 Candidus-Candidus,Candidus,Candidus,Κ[αν]δίδου,M,,,,Vol-3-L_M-d8e10835-person,Vol-3-L_M-Latin-Males-Candidus-2,name-Candidus-d1e399822,Candidus-Candidus,L,M 
 Canis-Canis,Canis,Canis,Κάνιος,M,,,,Vol-3-E_M-d8e1225-person,Vol-3-E_M-Egyptian-Males-Canis-1,name-Canis-d1e480280,Canis-Canis,E,M 
 Capais-Capais,Capais,Capais,Καπαῖτος,M,,,,Vol-3-E_M-d8e1286-person,Vol-3-E_M-Egyptian-Males-Capais-1,name-Capais-d1e480336,Capais-Capais,E,M 
 Capellus-Capellus,Capellus,Capellus,,M,,Κάπελλος,,Vol-1-L_M-d2e1163-person,Vol-1-L_M-Capellus-1,name-Capellus-d1e267760,Capellus-Capellus,L,M 
 Capellus-Capellus,Capellus,Capellus,,M,,Κάπελλος Καπέλλα,,Vol-1-L_M-d2e1201-person,Vol-1-L_M-Capellus-2,name-Capellus-d1e267760,Capellus-Capellus,L,M 
 Capito-Capito,Capito,Capito,Καπίτων,M,,,,Vol-2-L_M-d8e2066-person,Vol-2-L_M-Latin-Males-Capito-1,name-Capito-d1e400007,Capito-Capito,L,M 
 Capitolina-Capitolina,Capitolina,Capitolina,Καπετωλῖνα,F,,,,Vol-3-L_F-d8e4773-person,Vol-3-L_F-Latin-Females-Capitolina-1,name-Capitolina-d1e557861,Capitolina-Capitolina,L,F 
 Capitonius-Capitonius,Capitonius,Capitonius,Καπίτωνος,M,,,,Vol-3-L_M-d8e10885-person,Vol-3-L_M-Latin-Males-Capitonius-1,name-Capitonius-d1e575692,Capitonius-Capitonius,L,M 
 Capitula-Capitula,Capitula,Capitula,Καπιτύλλῃ,F,,,,Vol-3-L_F-d8e4834-person,Vol-3-L_F-Latin-Females-Capitula-1,name-Capitula-d1e557914,Capitula-Capitula,L,F 
 Caragonius-Caragonius,Caragonius,Caragonius,Καραγος,M,,,,Vol-3-L_M-d8e10937-person,Vol-3-L_M-Latin-Males-Caragonius-1,name-Caragonius-d1e575745,Caragonius-Caragonius,L,M 
 Caranus-Κάρανος,Caranus,Κάρανος,Καρανε͂ος,M,,,,Vol-3-G_M-d8e50116-person,Vol-3-G_M-Greek-Males-Caranus-1,name-Caranus-d1e532772,Caranus-Κάρανος,G,M 
 Caridius-Caridius,Caridius,Caridius,Καρίδα,M,,,,Vol-2-L_M-d8e2109-person,Vol-2-L_M-Latin-Males-Caridius-1,name-Caridius-d1e400055,Caridius-Caridius,L,M 
 Carinus-Carinus,Carinus,Carinus,,M,,,Karinus,Vol-1-L_M-d2e1260-person,Vol-1-L_M-Carinus-1,name-Carinus-d1e267856,Carinus-Carinus,L,M 
 Carittia-Carittia,Carittia,Carittia,Caritinen,F,,,,Vol-3-L_F-d8e4884-person,Vol-3-L_F-Latin-Females-Carittia-1,name-Carittia-d1e557967,Carittia-Carittia,L,F 
 Carnedas-Καρνήδας,Carnedas,Καρνήδας,–,M,,,,Vol-3-G_M-d8e50177-person,Vol-3-G_M-Greek-Males-Carnedas-1,name-Carnedas-d1e532831,Carnedas-Καρνήδας,G,M 
 Carouris-Carouris,Carouris,Carouris,Καροῦρις,M,,,,Vol-3-E_M-d8e1335-person,Vol-3-E_M-Egyptian-Males-Carouris-1,name-Carouris-d1e480389,Carouris-Carouris,E,M 
 Carpia-Καρπία,Carpia,Καρπία,,F,,{Ι}Καρπία,,Vol-1-G_F-d2e2471-person,Vol-1-G_F-Carpia-1,name-Carpia-d1e197394,Carpia-Καρπία,G,F 
 Carpus-Κάρπος,Carpus,Κάρπος,Κάρπου,M,,,,Vol-3-G_M-d8e50229-person,Vol-3-G_M-Greek-Males-Carpus-1,name-Carpus-d1e532888,Carpus-Κάρπος,G,M 
 Carra-Carra,Carra,Carra,Κάρα,F,,,,Vol-3-L_F-d8e4932-person,Vol-3-L_F-Latin-Females-Carra-1,name-Carra-d1e558020,Carra-Carra,L,F 
 Carra-Carra,Carra,Carra,Cara,F,,,,Vol-3-L_F-d8e4985-person,Vol-3-L_F-Latin-Females-Carra-2,name-Carra-d1e558020,Carra-Carra,L,F 
 Carsandanus-Carsandanus,Carsandanus,Carsandanus,Καρσανδανος,M,,,,Vol-3-S-G_M-d8e1717-person,Vol-3-S-G_M-Semitic-Greek-Males-Carsandanus-1,name-Carsandanus-d1e598212,Carsandanus-Carsandanus,S-G,M 
 Carteria-Καρτερία,Carteria,Καρτερία,Καρτερίης,F,,,,Vol-2-G_F-d8e2857-person,Vol-2-G_F-Greek-Females-Carteria-1,name-Carteria-d1e364765,Carteria-Καρτερία,G,F 
 Cartilia-Cartilia,Cartilia,Cartilia,Καρτιλία,F,,,,Vol-3-L_F-d8e5031-person,Vol-3-L_F-Latin-Females-Cartilia-1,name-Cartilia-d1e558122,Cartilia-Cartilia,L,F 
 Cartilia-Cartilia,Cartilia,Cartilia,Καρτιλ[ί]α,F,,,,Vol-3-L_F-d8e5073-person,Vol-3-L_F-Latin-Females-Cartilia-2,name-Cartilia-d1e558122,Cartilia-Cartilia,L,F 
 Cartilius-Cartilius,Cartilius,Cartilius,Καρτιλίου,M,,,,Vol-3-L_M-d8e10999-person,Vol-3-L_M-Latin-Males-Cartilius-1,name-Cartilius-d1e575808,Cartilius-Cartilius,L,M 
 Cartilius-Cartilius,Cartilius,Cartilius,Καρτιλίου,M,,,,Vol-3-L_M-d8e11035-person,Vol-3-L_M-Latin-Males-Cartilius-2,name-Cartilius-d1e575808,Cartilius-Cartilius,L,M 
 Carus-Carus,Carus,Carus,,M,,Κᾶρος,,Vol-1-L_M-d2e1314-person,Vol-1-L_M-Carus-1,name-Carus-d1e267907,Carus-Carus,L,M 
 Cassandrus-Κάσσανδρος,Cassandrus,Κάσσανδρος,Κασσάνδρου,M,,,,Vol-3-G_M-d8e50278-person,Vol-3-G_M-Greek-Males-Cassandrus-1,name-Cassandrus-d1e532941,Cassandrus-Κάσσανδρος,G,M 
 Cassia-Cassia,Cassia,Cassia,Κασσιε,F,,,,Vol-3-L_F-d8e5136-person,Vol-3-L_F-Latin-Females-Cassia-1,name-Cassia-d1e558223,Cassia-Cassia,L,F 
 Cassianus-Cassianus,Cassianus,Cassianus,Κασσ[ια]νῷ,M,,,,Vol-2-L_M-d8e2153-person,Vol-2-L_M-Latin-Males-Cassianus-1,name-Cassianus-d1e400104,Cassianus-Cassianus,L,M 
 Cassianus-Cassianus,Cassianus,Cassianus,קאסיאנוס /קסהיאנוס,M,,,,Vol-2-L_M-d8e2201-person,Vol-2-L_M-Latin-Males-Cassianus-2,name-Cassianus-d1e400104,Cassianus-Cassianus,L,M 
 Cassius-Cassius,Cassius,Cassius,Κασ[σίου],M,,,,Vol-2-L_M-d8e2245-person,Vol-2-L_M-Latin-Males-Cassius-1,name-Cassius-d1e400203,Cassius-Cassius,L,M 
 Cassius-Cassius,Cassius,Cassius,Κασίου,M,,,,Vol-2-L_M-d8e2282-person,Vol-2-L_M-Latin-Males-Cassius-2,name-Cassius-d1e400203,Cassius-Cassius,L,M 
 Cassius-Cassius,Cassius,Cassius,Κασσ[ίο]υ,M,,,,Vol-3-L_M-d8e11086-person,Vol-3-L_M-Latin-Males-Cassius-1,name-Cassius-d1e400203,Cassius-Cassius,L,M 
 Casta-Casta,Casta,Casta,Κάστα,F,,,,Vol-3-L_F-d8e5186-person,Vol-3-L_F-Latin-Females-Casta-1,name-Casta-d1e558282,Casta-Casta,L,F 
 Castor-Κάστωρ,Castor,Κάστωρ,,M,,,—,Vol-1-G_M-d2e11121-person,Vol-1-G_M-Castor-1,name-Castor-d1e238706,Castor-Κάστωρ,G,M 
 Castor-Κάστωρ,Castor,Κάστωρ,ⲅⲁcⲧⲱⲣ,M,,,,Vol-2-G_M-d8e10835-person,Vol-2-G_M-Greek-Males-Castor-1,name-Castor-d1e238706,Castor-Κάστωρ,G,M 
 Castricius-Castricius,Castricius,Castricius,Καστρίκις,M,,,,Vol-3-L_M-d8e11149-person,Vol-3-L_M-Latin-Males-Castricius-1,name-Castricius-d1e575903,Castricius-Castricius,L,M 
 Castricius-Castricius,Castricius,Castricius,–,M,,,,Vol-3-L_M-d8e11187-person,Vol-3-L_M-Latin-Males-Castricius-2,name-Castricius-d1e575903,Castricius-Castricius,L,M 
 Castus-Castus,Castus,Castus,,M,,Κάστου,,Vol-1-L_M-d2e1368-person,Vol-1-L_M-Castus-1,name-Castus-d1e267959,Castus-Castus,L,M 
 Castus-Castus,Castus,Castus,Κάστος,M,,,,Vol-3-L_M-d8e11235-person,Vol-3-L_M-Latin-Males-Castus-1,name-Castus-d1e267959,Castus-Castus,L,M 
 Castus-Castus,Castus,Castus,–,M,,,,Vol-3-L_M-d8e11270-person,Vol-3-L_M-Latin-Males-Castus-2,name-Castus-d1e267959,Castus-Castus,L,M 
 Catana-Κατανα,Catana,Κατανα,,F,,,—,Vol-1-S-G_F-d2e178-person,Vol-1-S-G_F-Catana-1,name-Catana-d1e293397,Catana-Κατανα,S-G,F 
 Catella-Catella,Catella,Catella,Ctelles,F,,,,Vol-3-L_F-d8e5238-person,Vol-3-L_F-Latin-Females-Catella-1,name-Catella-d1e558335,Catella-Catella,L,F 
 Catella-Catella,Catella,Catella,–,F,,,,Vol-3-L_F-d8e5275-person,Vol-3-L_F-Latin-Females-Catella-2,name-Catella-d1e558335,Catella-Catella,L,F 
 Catella-Catella,Catella,Catella,[Κ]ατιλία,F,,,,Vol-3-L_F-d8e5312-person,Vol-3-L_F-Latin-Females-Catella-3,name-Catella-d1e558335,Catella-Catella,L,F 
 Cathlas-Καθλας,Cathlas,Καθλας,,M,,ΚλαθαΘακηος Κααθα Κατθεα ΑκατελαΝακατελα,,Vol-1-S-G_M-d2e1507-person,Vol-1-S-G_M-Cathlas-1,name-Cathlas-d1e294904,Cathlas-Καθλας,S-G,M 
 Catilius-Catilius,Catilius,Catilius,Κατίλις,M,,,,Vol-3-L_M-d8e11315-person,Vol-3-L_M-Latin-Males-Catilius-1,name-Catilius-d1e576001,Catilius-Catilius,L,M 
 Cattia-Cattia,Cattia,Cattia,קטטיה,F,,,,Vol-2-L_F-d8e326-person,Vol-2-L_F-Latin-Female-Cattia-1,name-Cattia-d1e392806,Cattia-Cattia,L,F 
 Cattia-Cattia,Cattia,Cattia,Καττία,F,,,,Vol-3-L_F-d8e5367-person,Vol-3-L_F-Latin-Females-Cattia-1,name-Cattia-d1e392806,Cattia-Cattia,L,F 
 Catullus-Catullus,Catullus,Catullus,Κατωλά,M,,,,Vol-2-L_M-d8e2331-person,Vol-2-L_M-Latin-Males-Catullus-1,name-Catullus-d1e400350,Catullus-Catullus,L,M 
 Celainus-Κελαινός,Celainus,Κελαινός,–,M,,,,Vol-3-G_M-d8e50326-person,Vol-3-G_M-Greek-Males-Celainus-1,name-Celainus-d1e532994,Celainus-Κελαινός,G,M 
 Celerina-Celerina,Celerina,Celerina,Καιλερειναι,F,,,,Vol-3-L_F-d8e5430-person,Vol-3-L_F-Latin-Females-Celerina-1,name-Celerina-d1e558478,Celerina-Celerina,L,F 
 Celerinus-Celerinus,Celerinus,Celerinus,Celerinum,M,,,,Vol-3-L_M-d8e11371-person,Vol-3-L_M-Latin-Males-Celerinus-1,name-Celerinus-d1e576057,Celerinus-Celerinus,L,M 
 Celerinus-Celerinus,Celerinus,Celerinus,Celeriani,M,,,,Vol-3-L_M-d8e11405-person,Vol-3-L_M-Latin-Males-Celerinus-2,name-Celerinus-d1e576057,Celerinus-Celerinus,L,M 
 Cenedaius-Κενεδαιος,Cenedaius,Κενεδαιος,,M,,,—,Vol-1-S-G_M-d2e1619-person,Vol-1-S-G_M-Cenedaius-1,name-Cenedaius-d1e294977,Cenedaius-Κενεδαιος,S-G,M 
 Cennis-Cennis,Cennis,Cennis,Κέννις,M,,,,Vol-3-E_M-d8e1382-person,Vol-3-E_M-Egyptian-Males-Cennis-1,name-Cennis-d1e480442,Cennis-Cennis,E,M 
 Centuillia-Centuillia,Centuillia,Centuillia,Κεντουλία,F,,,,Vol-3-L_F-d8e5488-person,Vol-3-L_F-Latin-Females-Centuillia-1,name-Centuillia-d1e558534,Centuillia-Centuillia,L,F 
 Cephalas-Cephalas,Cephalas,Cephalas,Κεφαλᾶ,M,,,,Vol-3-E_M-d8e1428-person,Vol-3-E_M-Egyptian-Males-Cephalas-1,name-Cephalas-d1e480492,Cephalas-Cephalas,E,M 
 Cephalas-Cephalas,Cephalas,Cephalas,Κεφάλο,M,,,,Vol-3-E_M-d8e1460-person,Vol-3-E_M-Egyptian-Males-Cephalas-2,name-Cephalas-d1e480492,Cephalas-Cephalas,E,M 
 Cephalas-Cephalas,Cephalas,Cephalas,Κεφαλ,M,,,,Vol-3-E_M-d8e1493-person,Vol-3-E_M-Egyptian-Males-Cephalas-3,name-Cephalas-d1e480492,Cephalas-Cephalas,E,M 
 Cephallion-Κεφαλίων,Cephallion,Κεφαλίων,,M,,Κεφαλλίων Φαλλίων,,Vol-1-G_M-d2e11158-person,Vol-1-G_M-Cephallion-1,name-Cephallion-d1e238797,Cephallion-Κεφαλίων,G,M 
 Cephalon-Cephalon,Cephalon,Cephalon,Κεφάλωνος,M,,,,Vol-3-E_M-d8e1540-person,Vol-3-E_M-Egyptian-Males-Cephalon-1,name-Cephalon-d1e480636,Cephalon-Cephalon,E,M 
 Cephas-Κηφας,Cephas,Κηφας,,M,,,—,Vol-1-S-G_M-d2e1679-person,Vol-1-S-G_M-Cephas-1,name-Cephas-d1e295024,Cephas-Κηφας,S-G,M 
 Cepionius-Cepionius,Cepionius,Cepionius,Κηπίωνα,M,,,,Vol-3-L_M-d8e11458-person,Vol-3-L_M-Latin-Males-Cepionius-1,name-Cepionius-d1e576152,Cepionius-Cepionius,L,M 
 Cerdius-Cerdius,Cerdius,Cerdius,Κερδῶν,M,,,,Vol-3-L_M-d8e11518-person,Vol-3-L_M-Latin-Males-Cerdius-1,name-Cerdius-d1e576211,Cerdius-Cerdius,L,M 
 Cererius-Cererius,Cererius,Cererius,,M,קרארה,,,Vol-1-L_M-d2e1413-person,Vol-1-L_M-Cererius-1,name-Cererius-d1e268093,Cererius-Cererius,L,M 
 Cerinthus-Κήρινθος,Cerinthus,Κήρινθος,,M,,Μήρινθος,,Vol-1-G_M-d2e11214-person,Vol-1-G_M-Cerinthus-1,name-Cerinthus-d1e238850,Cerinthus-Κήρινθος,G,M 
 Cerinthus-Κήρινθος,Cerinthus,Κήρινθος,Μήρινθος,M,,,,Vol-3-G_M-d8e50379-person,Vol-3-G_M-Greek-Males-Cerinthus-1,name-Cerinthus-d1e238850,Cerinthus-Κήρινθος,G,M 
 Ceues-Ceues,Ceues,Ceues,Κευη,M,,,,Vol-3-S-G_M-d8e1776-person,Vol-3-S-G_M-Semitic-Greek-Males-Ceues-1,name-Ceues-d1e598271,Ceues-Ceues,S-G,M 
 Chabas-Χάβας,Chabas,Χάβας,–,M,,,,Vol-3-G_M-d8e80784-person,Vol-3-G_M-Greek-Males-Chabas-1,name-Chabas-d1e554589,Chabas-Χάβας,G,M 
 Chabrias-Χαβρίας,Chabrias,Χαβρίας,,M,,,—,Vol-1-G_M-d2e17656-person,Vol-1-G_M-Chabrias-1,name-Chabrias-d1e254266,Chabrias-Χαβρίας,G,M 
 Chaireas-Χαιρέας,Chaireas,Χαιρέας,,M,,,—,Vol-1-G_M-d2e17716-person,Vol-1-G_M-Chaireas-1,name-Chaireas-d1e254317,Chaireas-Χαιρέας,G,M 
 Chaireas-Χαιρέας,Chaireas,Χαιρέας,–,M,,,,Vol-3-G_M-d8e80828-person,Vol-3-G_M-Greek-Males-Chaireas-1,name-Chaireas-d1e254317,Chaireas-Χαιρέας,G,M 
 Chaireas-Χαιρέας,Chaireas,Χαιρέας,Χαιρείᾳ,M,,,,Vol-3-G_M-d8e80865-person,Vol-3-G_M-Greek-Males-Chaireas-2,name-Chaireas-d1e254317,Chaireas-Χαιρέας,G,M 
 Chaireas-Χαιρέας,Chaireas,Χαιρέας,–,M,,,,Vol-3-G_M-d8e80906-person,Vol-3-G_M-Greek-Males-Chaireas-3,name-Chaireas-d1e254317,Chaireas-Χαιρέας,G,M 
 Chairemon-Χαιρήμων,Chairemon,Χαιρήμων,Χαιρήμο,M,,,,Vol-2-G_M-d8e18159-person,Vol-2-G_M-Greek-Males-Chairemon-1,name-Chairemon-d1e389515,Chairemon-Χαιρήμων,G,M 
 Chairemon-Χαιρήμων,Chairemon,Χαιρήμων,Χαιρή[μ]ων,M,,,,Vol-3-G_M-d8e80950-person,Vol-3-G_M-Greek-Males-Chairemon-1,name-Chairemon-d1e389515,Chairemon-Χαιρήμων,G,M 
 Chares-Χάρης,Chares,Χάρης,,M,,,—,Vol-1-G_M-d2e17755-person,Vol-1-G_M-Chares-1,name-Chares-d1e254500,Chares-Χάρης,G,M 
 Chares-Χάρης,Chares,Χάρης,,M,,Χάρητος,,Vol-1-G_M-d2e17780-person,Vol-1-G_M-Chares-2,name-Chares-d1e254500,Chares-Χάρης,G,M 
 Chares-Χάρης,Chares,Χάρης,ביריי /כיריי /כירייס,M,,,,Vol-2-G_M-d8e18054-person,Vol-2-G_M-Greek-Males-Chares-1,name-Chares-d1e254500,Chares-Χάρης,G,M 
 Chares-Χάρης,Chares,Χάρης,–,M,,,,Vol-2-G_M-d8e18116-person,Vol-2-G_M-Greek-Males-Chares-2,name-Chares-d1e254500,Chares-Χάρης,G,M 
 Charimides-Χαριμίδης,Charimides,Χαριμίδης,Χαρμέδῃ,M,,,,Vol-3-G_M-d8e81008-person,Vol-3-G_M-Greek-Males-Charimides-1,name-Charimides-d1e554642,Charimides-Χαριμίδης,G,M 
 Charimyrtus-Χαρίμυρτος,Charimyrtus,Χαρίμυρτος,Χαριμύρτωι,M,,,,Vol-3-G_M-d8e81070-person,Vol-3-G_M-Greek-Males-Charimyrtus-1,name-Charimyrtus-d1e554695,Charimyrtus-Χαρίμυρτος,G,M 
 Charinus-Χαρῖνος,Charinus,Χαρῖνος,Χαρίνου,M,,,,Vol-3-G_M-d8e81115-person,Vol-3-G_M-Greek-Males-Charinus-1,name-Charinus-d1e554749,Charinus-Χαρῖνος,G,M 
 Charito-Χαριτώ,Charito,Χαριτώ,Χαριτ,F,,,,Vol-3-G_F-d8e19478-person,Vol-3-G_F-Greek-Females-Charito-1,name-Charito-d1e506604,Charito-Χαριτώ,G,F 
 Chariton-Χαρίτων,Chariton,Χαρίτων,Χα[ρ]ίτ[ω]νι,M,,,,Vol-2-G_M-d8e18215-person,Vol-2-G_M-Greek-Males-Chariton-1,name-Chariton-d1e389614,Chariton-Χαρίτων,G,M 
 Charmadas-Χαρμάδας,Charmadas,Χαρμάδας,Χαρμά,M,,,,Vol-3-G_M-d8e81163-person,Vol-3-G_M-Greek-Males-Charmadas-1,name-Charmadas-d1e554799,Charmadas-Χαρμάδας,G,M 
 Cheilon-Χειλον,Cheilon,Χειλον,–,F,,,,Vol-3-G_F-d8e19540-person,Vol-3-G_F-Greek-Females-Cheilon-1,name-Cheilon-d1e506657,Cheilon-Χειλον,G,F 
 Cheleidon-Χελειδών,Cheleidon,Χελειδών,–,M,,,,Vol-3-G_M-d8e81209-person,Vol-3-G_M-Greek-Males-Cheleidon-1,name-Cheleidon-d1e554852,Cheleidon-Χελειδών,G,M 
 Chenanoupis-Chenanoupis,Chenanoupis,Chenanoupis,Χενανοῦπιος,F,,,,Vol-3-E_F-d8e123-person,Vol-3-E_F-Egyptian-Females-Chenanoupis-1,name-Chenanoupis-d1e476419,Chenanoupis-Chenanoupis,E,F 
 Chilas-Χιλᾶς,Chilas,Χιλᾶς,–,M,,,,Vol-3-G_M-d8e81260-person,Vol-3-G_M-Greek-Males-Chilas-1,name-Chilas-d1e554905,Chilas-Χιλᾶς,G,M 
 Chobares-Chobares,Chobares,Chobares,,M,,Χωβαρεῖς,,Vol-1-P_M-d2e685-person,Vol-1-P_M-Chobares-1,name-Chobares-d1e291090,Chobares-Chobares,P,M 
 Chresimus-Χρήσιμος,Chresimus,Χρήσιμος,,M,,,—,Vol-1-G_M-d2e17821-person,Vol-1-G_M-Chresimus-1,name-Chresimus-d1e254685,Chresimus-Χρήσιμος,G,M 
