baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.5.6-00.10.37-ref-sifra.5.6-00.10.43,ref-bible.0103.11.43.6-ref-bible.103.11.43.12,284000,284042,ref-sifra.5.6-00.10.37,ref-sifra.5.6-00.10.43,212854,212891,ref-bible.0103.11.43.6,ref-bible.0103.11.43.12,בשרצים שטימא בהם צבועים הואיל וטימא בהם ,השרץ השרץ ולא תטמאו בהם ונטמתם בם ,7,7,529,527.0,596,596.0,0.7,0.7777777777777778,1,בהם,4090000485,7,7
ref-sifra.5.7-00.13.10-ref-sifra.5.7-00.13.17,ref-bible.0103.15.11.1-ref-bible.0103.15.12.8,289880,289915,ref-sifra.5.7-00.13.10,ref-sifra.5.7-00.13.17,223133,223244,ref-bible.0103.15.11.1,ref-bible.0103.15.12.8,וכל אשר יגע בו הזב וידיו לא שטף במים וכבס בגדיו ורחץ במים וטמא עד הערב וכלי חרש אשר יגע בו הזב ישבר וכל,וכל אשר יגע בו הזב וידיו לא שטף במים וכבס בגדיו ורחץ במים וטמא עד הערב וכלי חרש אשר יגע בו הזב ישבר וכל,24,24,813,813.0,597,597.0,0.0,0.0,19,וכל אשר יגע בו הזב וידיו לא שטף במים וכבס בגדיו_ורחץ_במים_וטמא_עד_הערב וכלי חרש אשר יגע בו הזב ישבר וכל,4090000486,24,24
ref-sifra.5.7-09.2.306-ref-sifra.5.8-00.1.1,ref-bible.0104.19.15.1-ref-bible.0104.19.16.1,292190,292256,ref-sifra.5.7-09.2.306,ref-sifra.5.8-00.1.1,299002,299051,ref-bible.0104.19.15.1,ref-bible.0104.19.16.1,וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא וכל,וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא וכל,11,11,1532,1532.0,599,599.0,0.0,0.0,11,וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא וכל,4090000487,11,11
ref-sifra.5.8-00.4.11-ref-sifra.5.8-00.4.17,ref-bible.0301.110.7.1-ref-bible.301.110.7.7,293317,293348,ref-sifra.5.8-00.4.11,ref-sifra.5.8-00.4.17,1232557,1232588,ref-bible.0301.110.7.1,ref-bible.0301.110.7.7,מנחל בדרך ישתה על כן ירים ראש ,מנחל בדרך ישתה על כן ירים ראש ,7,7,1862,1862.0,601,601.0,0.0,0.0,7,מנחל בדרך ישתה על כן ירים ראש,4090000488,7,7
ref-sifra.5.8-00.5.1-ref-sifra.5.8-00.5.7,ref-bible.0103.11.34.10-ref-bible.103.11.34.16,293458,293490,ref-sifra.5.8-00.5.1,ref-sifra.5.8-00.5.7,212283,212315,ref-bible.0103.11.34.10,ref-bible.0103.11.34.16,וכל משקה אשר ישתה בכל כלי יטמא ,וכל משקה אשר ישתה בכל כלי יטמא ,1,1,516,513.0,602,602.0,0.0,0.0,7,וכל משקה אשר ישתה בכל כלי יטמא,4090000489,7,7
ref-sifra.5.8-00.5.95-ref-sifra.5.8-00.5.110,ref-bible.0103.11.34.9-ref-bible.103.11.35.1,293962,294045,ref-sifra.5.8-00.5.95,ref-sifra.5.8-00.5.110,212278,212320,ref-bible.0103.11.34.9,ref-bible.0103.11.35.1,טמא וכלים שנטמאו במשקים תוכו טהור אם כן למה נאמר משקה בכל כלי יטמא מלמד שהכלים ,יטמא וכל משקה אשר ישתה בכל כלי יטמא וכל ,16,3,514,513.0,603,603.0,0.569620253164557,0.7142857142857143,4,משקה בכל כלי יטמא,4090000490,16,9
ref-sifra.5.8-00.5.142-ref-sifra.5.8-10.1.6,ref-bible.0103.11.33.12-ref-bible.0103.11.35.6,294199,294315,ref-sifra.5.8-00.5.142,ref-sifra.5.8-10.1.6,212224,212346,ref-bible.0103.11.33.12,ref-bible.0103.11.35.6,יטמא ואתו תשברו מכל האכל אשר יאכל אשר יבוא עליו מים יטמא וכל משקה אשר ישתה בכל כלי יטמא וכל אשר יפל מנבלתם עליו יטמא,יטמא ואתו תשברו מכל האכל אשר יאכל אשר יבוא עליו מים יטמא וכל משקה אשר ישתה בכל כלי יטמא וכל אשר יפל מנבלתם עליו יטמא,19,19,513,513.0,604,604.0,0.0,0.0,25,יטמא ואתו תשברו מכל האכל אשר יאכל אשר יבוא עליו מים יטמא וכל משקה אשר ישתה בכל כלי יטמא וכל אשר יפל מנבלתם עליו יטמא,4090000491,25,25
ref-sifra.5.8-00.5.144-ref-sifra.5.8-10.1.6,ref-bible.0103.15.3.13-ref-bible.0103.15.4.9,294216,294315,ref-sifra.5.8-00.5.144,ref-sifra.5.8-10.1.6,222701,222755,ref-bible.0103.15.3.13,ref-bible.0103.15.4.9,טמאתו הוא כל המשכב אשר ישכב עליו הזב יטמא וכל הכלי,טמאתו הוא כל המשכב אשר ישכב עליו הזב יטמא וכל הכלי,11,11,799,799.0,606,606.0,0.0,0.0,11,טמאתו הוא כל המשכב אשר ישכב עליו הזב יטמא וכל הכלי,4090000492,11,11
ref-sifra.5.8-00.5.144-ref-sifra.5.8-10.1.8,ref-bible.0104.19.14.14-ref-bible.104.19.16.2,294216,294324,ref-sifra.5.8-00.5.144,ref-sifra.5.8-10.1.8,298987,299055,ref-bible.0104.19.14.14,ref-bible.0104.19.16.2,מטמאין את הכלים והכלים מטמאין את האוכלים הא למדנו ששלשה טמאים בשרץ וכל אשר  מנבלתם עליו יטמא במי הוא ,יטמא שבעת ימים וכל כלי פתוח אשר אין צמיד פתיל עליו טמא הוא וכל אשר ,19,15,1531,1531.0,607,604.0,0.6633663366336634,0.8,4,וכל אשר עליו הוא,4090000493,19,15
ref-sifra.5.8-10.10.3-ref-sifra.5.8-10.10.13,ref-bible.0103.11.35.9-ref-bible.103.11.35.14,296368,296432,ref-sifra.5.8-10.10.3,ref-sifra.5.8-10.10.13,212360,212389,ref-bible.0103.11.35.9,ref-bible.0103.11.35.14,יתצם ודאי תלמוד לומר וטמאים יהיו מקיימים אותם בטומאתם יהיו לכם ,יתץ טמאים הם וטמאים יהיו לכם ,11,6,517,517.0,609,609.0,0.5714285714285714,0.8181818181818181,3,וטמאים יהיו לכם,4090000494,11,6
ref-sifra.5.9-00.2.27-ref-sifra.5.9-00.2.40,ref-bible.0103.11.36.2-ref-bible.103.11.36.7,297412,297481,ref-sifra.5.9-00.2.27,ref-sifra.5.9-00.2.40,212393,212422,ref-bible.0103.11.36.2,ref-bible.0103.11.36.7,בור את המקוה מנין תלמוד לומר מעין יהיה טהור' בור יהיה טהור' מקוה מים ,מעין ובור מקוה מים יהיה טהור ,14,6,519,517.0,610,610.0,0.6956521739130435,0.7,3,מעין מקוה מים,4090000495,14,6
ref-sifra.5.9-00.5.30-ref-sifra.5.9-00.6.10,ref-bible.0103.11.35.11-ref-bible.0103.11.37.2,298072,298210,ref-sifra.5.9-00.5.30,ref-sifra.5.9-00.6.10,212370,212450,ref-bible.0103.11.35.11,ref-bible.0103.11.37.2,מקוה מים יהיה טהור ונגע בנבלתם יטמא וכי יפל,הם וטמאים יהיו לכם אך מעין ובור מקוה מים יהיה טהור ונגע בנבלתם יטמא וכי יפל,9,16,518,518.0,611,611.0,0.4266666666666667,0.3333333333333333,9,מקוה מים יהיה טהור ונגע בנבלתם יטמא וכי יפל,4090000496,9,16
ref-sifra.5.9-00.6.38-ref-sifra.5.9-00.7.8,ref-bible.0103.5.2.19-ref-bible.103.5.3.7,298356,298438,ref-sifra.5.9-00.6.38,ref-sifra.5.9-00.7.8,197975,198038,ref-bible.0103.5.2.19,ref-bible.0103.5.3.7,יטמא במגע הם מטמאים ואין מטמא במשא רבי עקיבא אומר ונוגע בנבלתם יטמא לרבות כלי ,טמא ונעלם ממנו והוא טמא ואשם או כי יגע בטמאת אדם לכל טמאתו ,15,13,265,260.0,613,613.0,0.6282051282051282,0.9444444444444444,0,,4090000497,15,13
ref-sifra.5.9-11.2.2-ref-sifra.5.9-11.3.19,ref-bible.0103.11.37.1-ref-bible.0103.11.38.8,299051,299227,ref-sifra.5.9-11.2.2,ref-sifra.5.9-11.3.19,212442,212530,ref-bible.0103.11.37.1,ref-bible.0103.11.38.8,וכי יפל מנבלתם על כל זרע זרוע אשר יזרע טהור הוא וכי יתן מים על זרע ונפל מנבלתם עליו,וכי יפל מנבלתם על כל זרע זרוע אשר יזרע טהור הוא וכי יתן מים על זרע ונפל מנבלתם עליו,14,14,521,521.0,614,614.0,0.0,0.0,19,וכי יפל מנבלתם על כל זרע זרוע אשר יזרע טהור הוא וכי יתן מים על זרע ונפל מנבלתם עליו,4090000498,19,19
ref-sifra.5.9-11.6.47-ref-sifra.5.9-11.6.61,ref-bible.0104.5.23.9-ref-bible.104.5.24.9,300320,300396,ref-sifra.5.9-11.6.47,ref-sifra.5.9-11.6.61,265675,265731,ref-bible.0104.5.23.9,ref-bible.0104.5.24.9,מים מים אמורים למעלה ומים אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים ,מי המרים והשקה את האשה את מי המרים המאררים ובאו בה ,9,11,1472,1472.0,616,616.0,0.631578947368421,0.9230769230769232,0,,4090000499,15,11
ref-sifra.5.9-11.6.52-ref-sifra.5.9-11.6.67,ref-bible.0204.21.4.18-ref-bible.204.21.5.5,300347,300427,ref-sifra.5.9-11.6.52,ref-sifra.5.9-11.6.67,635707,635762,ref-bible.0204.21.4.18,ref-bible.0204.21.5.5,אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה עשה ,ויאמר מה אתם אמרים אעשה לכם ויאמרו אל המלך האיש אשר ,10,11,1681,1681.0,617,616.0,0.5822784810126582,0.8,1,מה,4090000500,16,11
ref-sifra.5.9-11.7.65-ref-sifra.5.9-11.7.75,ref-bible.0104.5.23.9-ref-bible.104.5.24.9,300794,300848,ref-sifra.5.9-11.7.65,ref-sifra.5.9-11.7.75,265675,265731,ref-bible.0104.5.23.9,ref-bible.0104.5.24.9,ומים אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין ,מי המרים והשקה את האשה את מי המרים המאררים ובאו בה ,5,11,1473,1472.0,618,618.0,0.6851851851851852,0.9230769230769232,0,,4090000501,11,11
ref-sifra.5.9-11.7.66-ref-sifra.5.9-11.7.81,ref-bible.0204.21.4.18-ref-bible.204.21.5.5,300800,300877,ref-sifra.5.9-11.7.66,ref-sifra.5.9-11.7.81,635707,635762,ref-bible.0204.21.4.18,ref-bible.0204.21.5.5,אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה עשה ,ויאמר מה אתם אמרים אעשה לכם ויאמרו אל המלך האיש אשר ,10,11,1682,1681.0,619,618.0,0.6103896103896104,0.8,1,מה,4090000502,16,11
ref-sifra.5.10-12.1.17-ref-sifra.5.10-12.1.35,ref-bible.0105.14.8.16-ref-bible.105.14.12.5,305288,305379,ref-sifra.5.10-12.1.17,ref-sifra.5.10-12.1.35,369718,369874,ref-bible.0105.14.8.16,ref-bible.0105.14.12.5,לא  לחייב את המאכילן כאוכל או לא יאכל לאסר בהנאה תלמוד לומר לא תאכלום הא כיצד באכילה הם ,לא תגעו את זה תאכלו מכל אשר במים כל אשר לו סנפיר וקשקשת תאכלו וכל אשר אין לו סנפיר וקשקשת לא תאכלו טמא הוא לכם כל צפור טהרה תאכלו וזה אשר לא תאכלו מהם ,18,34,1608,1605.0,620,620.0,0.6754966887417219,0.8181818181818181,3,לא את לא,4090000503,18,34
ref-sifra.5.10-12.1.61-ref-sifra.5.10-12.2.21,ref-bible.0103.11.41.9-ref-bible.103.11.42.10,305500,305631,ref-sifra.5.10-12.1.61,ref-sifra.5.10-12.2.21,212727,212771,ref-bible.0103.11.41.9,ref-bible.0103.11.42.10,כאוכל  לחייב את המאכיל כאוכל הולך על גחון זה נחש כל הולך על גחון להביא את השלשולים ואת הדומה לדומה הולך על ארבע זה עקרב וכל ,יאכל כל הולך על גחון וכל הולך על ארבע עד כל ,26,11,526,526.0,621,621.0,0.6612903225806451,0.625,7,כל הולך על גחון הולך על ארבע,4090000504,26,11
ref-sifra.5.10-12.3.66-ref-sifra.5.10-12.3.77,ref-bible.0102.26.33.17-ref-bible.102.26.35.1,306155,306219,ref-sifra.5.10-12.3.66,ref-sifra.5.10-12.3.77,158237,158308,ref-bible.0102.26.33.17,ref-bible.0102.26.35.1,והתקדשתם והייתם קדושים כי קדוש אני כשם שאני קדוש כך אתם קדושים ,הקדש ובין קדש הקדשים ונתת את הכפרת על ארון העדת בקדש הקדשים ושמת ,12,13,72,72.0,627,622.0,0.7076923076923077,0.875,0,,4090000505,12,13
ref-sifra.5.10-12.3.61-ref-sifra.5.10-12.3.77,ref-bible.0102.40.9.11-ref-bible.0102.40.11.4,306135,306219,ref-sifra.5.10-12.3.61,ref-sifra.5.10-12.3.77,189767,189895,ref-bible.0102.40.9.11,ref-bible.0102.40.11.4,בו וקדשת אתו ואת כל כליו והיה קדש ומשחת את מזבח העלה ואת כל כליו וקדשת את המזבח והיה המזבח קדש קדשים ומשחת את הכיר ואת,בו וקדשת אתו ואת כל כליו והיה קדש ומשחת את מזבח העלה ואת כל כליו וקדשת את המזבח והיה המזבח קדש קדשים ומשחת את הכיר ואת,26,26,157,157.0,623,623.0,0.0,0.0,21,בו וקדשת אתו ואת_כל_כליו והיה קדש ומשחת את מזבח_העלה_ואת_כל כליו וקדשת את המזבח והיה המזבח קדש קדשים ומשחת את הכיר ואת,4090000506,26,26
ref-sifra.5.10-12.3.50-ref-sifra.5.10-12.3.71,ref-bible.0103.11.43.8-ref-bible.103.11.44.10,306086,306191,ref-sifra.5.10-12.3.50,ref-sifra.5.10-12.3.71,212866,212946,ref-bible.0103.11.43.8,ref-bible.0103.11.44.10,ולא תטמאו בהם  בם אם מטמאים אתם בהם סופכם ליטמא בם כי אני ה' אלהיכם והתקדשתם והייתם קדושים כי קדוש אני ,ולא תטמאו בהם ונטמתם בם כי אני יהוה אלהיכם והתקדשתם והייתם קדשים כי קדוש אני ,21,15,532,527.0,622,622.0,0.3300970873786408,0.4666666666666667,9,ולא תטמאו בהם בם והתקדשתם והייתם כי קדוש אני,4090000507,21,15
ref-sifra.5.10-12.3.65-ref-sifra.5.10-12.3.74,ref-bible.0103.21.7.12-ref-bible.0103.21.8.15,306148,306205,ref-sifra.5.10-12.3.65,ref-sifra.5.10-12.3.74,235332,235417,ref-bible.0103.21.7.12,ref-bible.0103.21.8.15,קדש הוא לאלהיו וקדשתו כי את לחם אלהיך הוא מקריב קדש יהיה לך כי קדוש אני יהוה מקדשכם,קדש הוא לאלהיו וקדשתו כי את לחם אלהיך הוא מקריב קדש יהיה לך כי קדוש אני יהוה מקדשכם,18,18,1128,1128.0,625,625.0,0.0,0.0,18,קדש הוא לאלהיו וקדשתו כי את לחם אלהיך הוא מקריב קדש יהיה לך כי קדוש אני יהוה מקדשכם,4090000508,18,18
ref-sifra.5.10-12.3.82-ref-sifra.5.10-12.4.8,ref-bible.0103.11.44.10-ref-bible.103.11.44.18,306237,306295,ref-sifra.5.10-12.3.82,ref-sifra.5.10-12.4.8,212943,212994,ref-bible.0103.11.44.10,ref-bible.0103.11.44.18,אתם היו פרושים ולא תטמאו את נפשותיכם בכל השרץ  על הארץ ,אני ולא תטמאו את נפשתיכם בכל השרץ הרמש על הארץ ,11,10,533,527.0,628,628.0,0.3090909090909091,0.3333333333333333,7,ולא תטמאו את בכל השרץ על הארץ,4090000509,11,10
ref-sifra.5.10-12.4.50-ref-sifra.5.10-12.4.58,ref-bible.0103.11.45.8-ref-bible.103.11.45.14,306502,306552,ref-sifra.5.10-12.4.50,ref-sifra.5.10-12.4.58,213030,213068,ref-bible.0103.11.45.8,ref-bible.0103.11.45.14,להיות לכם לאלהים בעל כרחכם והייתם קדושים כי קדוש ,להית לכם לאלהים והייתם קדשים כי קדוש ,9,7,534,534.0,629,629.0,0.2448979591836734,0.25,5,לכם לאלהים והייתם כי קדוש,4090000510,9,7
